Nozzle_Capi,Katman_Yuksekligi,Nozzle_Sicakligi,Yatak_Sicakligi,Ortam_Sicakligi,Baski_Hizi,Filament_Tipi,Doluluk_Orani,Doluluk_Deseni,Utuleme,Destek_Tipi,Renk_Degisimi_Sayisi,Hata_Detayi,Baski_Durumu
0.4,0.12,244,114,29.0,153.0,PETG,35,Gyroid,0,Tree,9,Basarili,1
0.6,0.08,265,53,50.0,262.0,ABS,64,Gyroid,0,Yok,48,Warping,0
0.4,0.2,199,114,54.0,54.0,PLA,75,Grid,0,Yok,26,Basarili,1
0.4,0.16,231,41,32.0,168.0,ASA,83,Grid,0,Tree,48,Warping,0
0.4,0.28,200,100,49.0,393.0,PETG,59,Lightning,0,Yok,11,Spagetti,0
0.6,0.28,205,56,53.0,298.0,ABS,81,Gyroid,1,Yok,29,Tikanma,0
0.4,0.08,262,87,55.0,216.0,TPU,80,Gyroid,0,Yok,9,Ipliklenme,0
0.4,0.12,267,47,54.0,432.0,PLA,87,Grid,0,Tree,11,Basarili,1
0.4,0.08,208,95,23.0,291.0,PLA,81,Grid,0,Yok,37,Tikanma,0
0.8,0.28,220,56,23.0,329.0,PLA,95,Gyroid,0,Yok,20,Basarili,1
0.2,0.16,262,108,25.0,412.0,PETG,42,Lightning,0,Normal,26,Ipliklenme,0
0.6,0.28,242,51,47.0,287.0,ABS,37,Cubic,1,Tree,5,Basarili,1
0.4,0.2,279,77,49.0,355.0,PLA,10,Lightning,1,Yok,37,Basarili,1
0.4,0.28,197,57,46.0,254.0,ABS,17,Gyroid,1,Normal,7,Tikanma,0
0.2,0.28,213,65,24.0,363.0,TPU,81,Cubic,0,Yok,36,Spagetti,0
0.4,0.2,197,76,58.0,50.0,ABS,81,Lightning,1,Yok,5,Basarili,1
0.4,0.12,272,109,54.0,220.0,ABS,24,Lightning,0,Yok,33,Basarili,1
0.2,0.28,237,80,58.0,216.0,ABS,41,Gyroid,1,Tree,48,Warping,0
0.4,0.08,219,81,34.0,443.0,ASA,49,Grid,0,Tree,39,Warping,0
0.8,0.28,247,80,38.0,307.0,PETG,77,Lightning,1,Normal,21,Ipliklenme,0
0.4,0.08,275,86,49.0,112.0,ABS,85,Lightning,0,Yok,28,Warping,0
0.6,0.2,244,53,57.0,321.0,PLA,63,Grid,1,Tree,8,Basarili,1
0.4,0.28,262,40,51.0,86.0,ASA,56,Lightning,0,Yok,20,Warping,0
0.4,0.2,251,56,59.0,65.0,ABS,22,Lightning,0,Yok,31,Warping,0
0.4,0.2,237,94,48.0,303.0,ASA,29,Grid,0,Tree,7,Basarili,1
0.4,0.12,193,92,25.0,392.0,PETG,83,Gyroid,0,Tree,42,Tikanma,0
0.4,0.28,226,70,45.0,395.0,ASA,91,Gyroid,0,Tree,9,Warping,0
0.2,0.08,197,101,46.0,385.0,PLA,5,Gyroid,0,Normal,48,Tikanma,0
0.4,0.08,190,47,54.0,76.0,ABS,45,Cubic,0,Tree,22,Warping,0
0.4,0.28,259,69,47.0,160.0,PLA,22,Gyroid,0,Yok,19,Basarili,1
0.6,0.12,236,105,,282.0,TPU,5,Cubic,0,Yok,12,Tikanma,0
0.6,0.12,264,84,35.0,113.0,ASA,43,Cubic,0,Tree,21,Warping,0
0.4,0.12,194,57,37.0,146.0,ASA,78,Cubic,0,Yok,40,Warping,0
0.4,0.08,239,84,32.0,442.0,ASA,35,Grid,0,Yok,14,Warping,0
0.4,0.2,213,58,44.0,316.0,PETG,75,Cubic,0,Tree,30,Basarili,0
0.4,0.12,236,107,,,PLA,42,Cubic,1,Tree,44,Basarili,1
0.4,0.08,207,89,48.0,281.0,TPU,12,Grid,1,Yok,31,Tikanma,0
0.4,0.08,273,64,29.0,448.0,PETG,38,Lightning,1,Yok,44,Ipliklenme,0
0.4,0.2,217,77,25.0,97.0,PETG,77,Lightning,0,Tree,12,Basarili,1
0.4,0.28,266,75,35.0,399.0,ABS,93,Cubic,1,Tree,24,Warping,0
0.4,0.28,194,107,44.0,259.0,TPU,31,Gyroid,0,Tree,20,Tikanma,0
0.6,0.12,219,95,23.0,125.0,ASA,45,Lightning,0,Normal,3,Basarili,1
0.6,0.12,190,78,56.0,296.0,ASA,11,Gyroid,1,Yok,41,Tikanma,0
0.4,0.2,275,102,53.0,365.0,ABS,36,Grid,1,Normal,14,Basarili,1
0.8,0.12,271,46,38.0,,ASA,77,Lightning,1,Yok,20,Warping,0
0.8,0.2,235,97,52.0,362.0,PLA,85,Grid,0,Yok,41,Basarili,1
0.4,0.08,258,98,23.0,113.0,ASA,20,Cubic,0,Yok,7,Basarili,1
0.4,0.12,220,87,53.0,231.0,PLA,6,Lightning,0,Yok,30,Basarili,1
0.4,0.08,259,44,31.0,129.0,ABS,47,Cubic,0,Yok,9,Warping,0
0.8,0.16,245,75,50.0,392.0,ABS,35,Cubic,1,Yok,20,Warping,0
0.6,0.2,278,64,35.0,252.0,PLA,84,Grid,0,Normal,16,Basarili,1
0.4,0.16,217,84,21.0,,ASA,51,Lightning,0,Yok,4,Warping,0
0.4,0.12,205,58,21.0,263.0,ABS,37,Lightning,0,Yok,12,Tikanma,0
0.4,0.08,243,46,55.0,169.0,ABS,89,Lightning,0,Normal,20,Warping,0
0.4,0.12,242,97,25.0,448.0,PLA,21,Cubic,1,Yok,43,Basarili,1
0.4,0.16,201,105,,290.0,ABS,58,Lightning,0,Normal,11,Tikanma,0
0.6,0.12,209,78,58.0,384.0,ASA,58,Gyroid,0,Tree,24,Tikanma,0
0.4,0.28,271,57,56.0,251.0,ABS,55,Gyroid,0,Tree,27,Warping,0
0.6,0.16,223,40,35.0,341.0,PLA,56,Cubic,0,Yok,1,Basarili,1
0.6,0.12,242,102,38.0,103.0,ASA,11,Grid,1,Tree,20,Basarili,1
0.6,0.08,253,42,43.0,194.0,TPU,58,Gyroid,0,Normal,40,Ipliklenme,0
0.4,0.12,212,60,46.0,405.0,PLA,97,Grid,0,Normal,21,Basarili,1
0.4,0.08,216,69,26.0,135.0,TPU,15,Lightning,0,Tree,1,Tikanma,0
0.4,0.28,206,50,49.0,71.0,ABS,66,Gyroid,1,Normal,29,Warping,0
0.4,0.12,237,61,33.0,380.0,ASA,34,Cubic,0,Yok,0,Warping,0
0.4,0.28,210,96,34.0,341.0,ABS,86,Cubic,1,Tree,45,Warping,0
0.4,0.16,239,42,31.0,285.0,ASA,61,Grid,0,Tree,12,Warping,0
0.4,0.08,229,69,48.0,78.0,PETG,50,Cubic,1,Tree,2,Basarili,1
0.4,0.16,192,84,,232.0,ABS,84,Grid,0,Tree,19,Warping,0
0.4,0.08,206,75,32.0,209.0,ABS,74,Grid,0,Yok,4,Warping,0
0.2,0.28,250,111,28.0,447.0,ABS,70,Gyroid,0,Yok,1,Spagetti,0
0.6,0.2,239,103,43.0,67.0,PLA,59,Gyroid,0,Yok,25,Basarili,1
0.6,0.12,279,93,58.0,87.0,ASA,62,Cubic,0,Yok,28,Basarili,1
0.4,0.28,276,107,49.0,150.0,ASA,14,Grid,0,Yok,17,Basarili,1
0.4,0.08,195,89,20.0,339.0,ASA,8,Gyroid,0,Tree,8,Tikanma,0
0.2,0.08,217,70,29.0,426.0,PLA,78,Lightning,0,Normal,21,Basarili,1
0.2,0.08,261,68,57.0,222.0,ASA,77,Cubic,0,Normal,27,Warping,0
0.4,0.08,244,98,34.0,392.0,ABS,66,Cubic,1,Yok,11,Warping,0
0.6,0.12,247,75,28.0,415.0,TPU,47,Lightning,0,Yok,36,Ipliklenme,0
0.4,0.16,234,112,32.0,116.0,PETG,46,Lightning,1,Tree,17,Basarili,1
0.4,0.2,261,106,42.0,240.0,ASA,28,Lightning,0,Normal,33,Basarili,1
0.4,0.12,208,50,52.0,92.0,PLA,9,Gyroid,0,Normal,41,Basarili,1
0.4,0.08,218,50,28.0,172.0,PLA,72,Lightning,0,Yok,41,Basarili,0
0.4,0.12,212,65,22.0,327.0,ASA,81,Cubic,0,Yok,2,Warping,0
0.4,0.28,221,92,49.0,392.0,TPU,49,Gyroid,0,Yok,45,Spagetti,0
0.4,0.08,199,53,28.0,245.0,ASA,63,Grid,1,Yok,4,Warping,0
0.2,0.2,238,103,44.0,382.0,PLA,69,Lightning,0,Normal,22,Basarili,1
0.4,0.08,254,49,43.0,174.0,PETG,67,Cubic,1,Yok,12,Ipliklenme,0
0.4,0.2,218,70,51.0,145.0,TPU,79,Lightning,0,Tree,23,Tikanma,0
0.4,0.2,248,75,26.0,,ASA,94,Grid,0,Normal,27,Warping,0
0.8,0.16,234,49,55.0,206.0,PETG,71,Gyroid,1,Normal,16,Basarili,1
0.4,0.16,256,65,44.0,89.0,ASA,53,Grid,1,Yok,5,Warping,0
0.4,0.12,240,59,39.0,409.0,TPU,81,Gyroid,0,Yok,26,Tikanma,0
0.4,0.12,200,83,36.0,222.0,PLA,36,Cubic,0,Normal,44,Basarili,1
0.4,0.2,275,101,55.0,424.0,TPU,54,Cubic,0,Tree,28,Ipliklenme,0
0.4,0.08,271,112,45.0,443.0,ABS,91,Cubic,0,Yok,11,Basarili,1
0.4,0.28,195,48,38.0,,ASA,62,Grid,0,Normal,34,Warping,0
0.6,0.28,256,110,56.0,,PETG,56,Lightning,1,Yok,47,Ipliklenme,0
0.4,0.08,251,63,22.0,,PETG,27,Lightning,0,Tree,4,Basarili,1
0.4,0.08,194,51,47.0,407.0,TPU,34,Grid,0,Normal,1,Tikanma,0
0.4,0.16,198,99,41.0,435.0,TPU,74,Lightning,0,Yok,10,Tikanma,0
0.6,0.28,217,55,38.0,413.0,TPU,75,Grid,0,Normal,3,Basarili,1
0.4,0.2,272,68,35.0,395.0,PETG,34,Lightning,1,Tree,21,Ipliklenme,0
0.4,0.12,266,71,25.0,424.0,PLA,41,Gyroid,0,Normal,0,Basarili,1
0.4,0.16,227,74,56.0,368.0,PETG,52,Cubic,0,Yok,44,Basarili,1
0.4,0.28,232,82,50.0,310.0,PLA,36,Lightning,0,Yok,49,Basarili,1
0.4,0.08,210,92,53.0,330.0,TPU,74,Grid,0,Tree,15,Tikanma,0
0.4,0.28,251,59,50.0,378.0,ABS,39,Gyroid,0,Normal,1,Basarili,1
0.4,0.2,235,47,30.0,173.0,PETG,80,Lightning,1,Yok,40,Basarili,1
0.4,0.16,259,81,55.0,327.0,TPU,72,Lightning,0,Yok,26,Ipliklenme,0
0.4,0.08,227,109,25.0,142.0,PETG,36,Grid,1,Tree,11,Basarili,1
0.4,0.2,238,55,46.0,84.0,TPU,63,Gyroid,0,Normal,4,Tikanma,0
0.6,0.12,264,108,26.0,,PETG,39,Cubic,1,Yok,4,Ipliklenme,0
0.4,0.16,270,92,51.0,177.0,ASA,20,Grid,0,Yok,21,Basarili,1
0.4,0.2,228,84,27.0,69.0,PETG,83,Lightning,0,Tree,12,Basarili,1
0.4,0.2,260,90,52.0,310.0,ASA,56,Cubic,0,Tree,15,Basarili,1
0.2,0.08,219,45,34.0,216.0,PLA,70,Lightning,0,Yok,25,Basarili,1
0.6,0.12,210,72,46.0,,PETG,10,Grid,0,Normal,8,Basarili,1
0.2,0.2,190,54,49.0,285.0,PLA,18,Gyroid,1,Yok,47,Tikanma,0
0.4,0.16,278,53,41.0,81.0,ABS,33,Cubic,0,Tree,31,Warping,0
0.4,0.2,221,78,48.0,280.0,ASA,30,Grid,0,Yok,18,Warping,0
0.4,0.28,197,102,49.0,240.0,PETG,22,Grid,0,Yok,35,Basarili,1
0.4,0.16,258,44,21.0,379.0,PLA,8,Cubic,0,Yok,27,Basarili,1
0.4,0.16,219,91,34.0,194.0,TPU,61,Gyroid,1,Yok,14,Tikanma,0
0.2,0.2,197,55,46.0,150.0,PLA,57,Lightning,0,Yok,8,Basarili,1
0.6,0.08,208,77,26.0,,PETG,29,Cubic,0,Yok,15,Basarili,1
0.4,0.16,248,92,46.0,209.0,ABS,51,Grid,0,Yok,5,Basarili,1
0.6,0.28,244,92,40.0,304.0,ASA,56,Cubic,0,Tree,7,Basarili,1
0.6,0.08,219,85,32.0,328.0,TPU,97,Cubic,0,Tree,32,Tikanma,0
0.6,0.08,268,54,36.0,237.0,PLA,38,Gyroid,0,Yok,31,Basarili,0
0.4,0.08,225,98,30.0,259.0,PETG,20,Gyroid,1,Normal,45,Basarili,0
0.4,0.16,244,89,29.0,290.0,PETG,98,Lightning,1,Tree,35,Basarili,1
0.6,0.08,233,48,52.0,105.0,ASA,91,Cubic,1,Yok,41,Warping,0
0.4,0.2,216,65,33.0,186.0,TPU,40,Gyroid,1,Yok,47,Tikanma,0
0.4,0.08,266,42,56.0,155.0,PLA,32,Gyroid,0,Normal,35,Basarili,1
0.6,0.28,267,86,27.0,118.0,PLA,69,Grid,0,Yok,33,Basarili,1
0.6,0.12,243,44,52.0,239.0,PLA,76,Gyroid,0,Normal,1,Basarili,1
0.4,0.28,237,101,26.0,241.0,ASA,57,Cubic,0,Normal,12,Basarili,1
0.2,0.16,219,44,53.0,327.0,ASA,46,Cubic,0,Yok,42,Warping,0
0.4,0.08,228,49,26.0,81.0,TPU,83,Grid,0,Normal,9,Tikanma,0
0.6,0.08,202,102,26.0,224.0,PLA,23,Grid,0,Yok,37,Basarili,0
0.8,0.2,205,64,55.0,307.0,PLA,48,Grid,0,Yok,6,Basarili,1
0.4,0.08,233,83,26.0,172.0,TPU,34,Cubic,0,Tree,46,Tikanma,0
0.2,0.28,260,64,39.0,134.0,TPU,78,Cubic,0,Tree,2,Ipliklenme,0
0.6,0.16,216,69,37.0,265.0,TPU,48,Lightning,1,Yok,26,Tikanma,0
0.4,0.12,234,53,33.0,265.0,PETG,31,Gyroid,1,Yok,13,Basarili,1
0.4,0.08,224,82,59.0,63.0,TPU,88,Grid,0,Tree,29,Basarili,1
0.8,0.12,268,67,33.0,86.0,ABS,93,Gyroid,1,Tree,33,Warping,0
0.2,0.08,217,58,40.0,76.0,ASA,77,Gyroid,0,Tree,22,Warping,0
0.4,0.16,196,81,46.0,201.0,TPU,38,Lightning,0,Yok,47,Tikanma,0
0.2,0.28,251,59,45.0,113.0,PETG,89,Cubic,0,Yok,16,Ipliklenme,0
0.4,0.16,240,50,46.0,119.0,ABS,28,Gyroid,0,Tree,14,Basarili,1
0.6,0.12,235,93,43.0,203.0,PETG,60,Grid,0,Yok,44,Basarili,0
0.4,0.08,209,63,24.0,302.0,PETG,11,Grid,0,Yok,43,Tikanma,0
0.8,0.12,227,109,57.0,320.0,PETG,72,Cubic,1,Yok,6,Basarili,1
0.4,0.28,250,56,47.0,,PETG,55,Cubic,1,Yok,2,Basarili,1
0.4,0.16,221,67,,123.0,PLA,12,Cubic,0,Yok,8,Basarili,1
0.4,0.12,215,89,43.0,333.0,ASA,60,Grid,0,Yok,2,Warping,0
0.4,0.12,247,94,25.0,108.0,PLA,81,Cubic,0,Tree,47,Basarili,1
0.4,0.28,228,112,29.0,292.0,ABS,62,Lightning,1,Normal,34,Warping,0
0.2,0.08,209,49,22.0,378.0,PLA,89,Lightning,0,Yok,39,Tikanma,0
0.4,0.12,271,60,26.0,198.0,ABS,73,Grid,0,Normal,7,Warping,0
0.4,0.28,239,97,48.0,59.0,TPU,12,Lightning,1,Normal,25,Tikanma,0
0.6,0.08,268,73,53.0,,ABS,70,Gyroid,0,Tree,14,Warping,0
0.4,0.08,241,82,26.0,111.0,PLA,28,Cubic,0,Yok,4,Basarili,1
0.6,0.16,275,50,36.0,437.0,PLA,46,Lightning,1,Normal,12,Basarili,1
0.2,0.28,211,72,,432.0,ABS,58,Cubic,0,Yok,14,Spagetti,0
0.4,0.08,242,97,40.0,311.0,PLA,20,Lightning,0,Normal,38,Basarili,0
0.4,0.16,274,85,50.0,267.0,ABS,8,Cubic,0,Normal,11,Basarili,1
0.4,0.2,255,100,28.0,281.0,PETG,63,Grid,0,Yok,34,Ipliklenme,0
0.2,0.28,232,101,32.0,385.0,ASA,98,Gyroid,1,Normal,7,Basarili,1
0.6,0.2,271,40,36.0,121.0,ABS,50,Cubic,0,Tree,9,Warping,0
0.6,0.08,212,60,27.0,65.0,PETG,98,Gyroid,1,Yok,33,Basarili,1
0.4,0.28,266,101,28.0,87.0,PETG,17,Cubic,0,Yok,7,Basarili,1
0.2,0.16,253,103,28.0,,PETG,41,Grid,0,Yok,21,Ipliklenme,0
0.6,0.08,198,112,59.0,,PETG,58,Gyroid,0,Normal,49,Tikanma,0
0.4,0.28,196,95,49.0,431.0,ABS,53,Lightning,1,Yok,11,Spagetti,0
0.6,0.28,230,40,26.0,132.0,PLA,79,Gyroid,0,Tree,21,Basarili,1
0.6,0.2,243,60,,,PETG,62,Cubic,0,Yok,26,Basarili,1
0.6,0.08,254,61,58.0,,TPU,23,Gyroid,0,Yok,17,Ipliklenme,0
0.4,0.16,191,93,57.0,205.0,PETG,22,Grid,1,Normal,18,Basarili,1
0.4,0.16,193,43,24.0,221.0,PLA,64,Gyroid,1,Yok,4,Basarili,1
0.4,0.08,267,104,36.0,,PLA,21,Gyroid,0,Normal,15,Basarili,1
0.4,0.08,221,90,59.0,119.0,ASA,15,Gyroid,0,Yok,48,Basarili,1
0.6,0.12,191,113,20.0,,ASA,19,Lightning,0,Yok,40,Warping,0
0.4,0.2,253,102,35.0,304.0,PETG,76,Gyroid,0,Tree,9,Ipliklenme,0
0.4,0.08,203,54,36.0,180.0,PETG,97,Cubic,0,Yok,18,Basarili,1
0.6,0.08,209,75,49.0,98.0,ASA,21,Cubic,0,Yok,43,Warping,0
0.6,0.12,278,68,50.0,70.0,PETG,94,Gyroid,1,Yok,0,Ipliklenme,0
0.8,0.12,238,91,54.0,441.0,TPU,9,Gyroid,0,Tree,21,Tikanma,0
0.6,0.28,197,85,27.0,,ABS,65,Lightning,0,Yok,16,Spagetti,0
0.4,0.16,252,108,49.0,269.0,ASA,8,Grid,1,Yok,34,Basarili,0
0.4,0.2,235,68,58.0,236.0,ASA,60,Cubic,1,Yok,38,Warping,0
0.6,0.28,210,86,40.0,81.0,PLA,92,Lightning,0,Yok,8,Basarili,1
0.4,0.08,276,64,34.0,252.0,PETG,79,Cubic,0,Tree,4,Basarili,1
0.4,0.12,221,55,53.0,325.0,ASA,98,Cubic,0,Tree,8,Warping,0
0.4,0.16,197,80,46.0,291.0,ASA,52,Gyroid,0,Tree,10,Tikanma,0
0.4,0.28,205,104,21.0,65.0,TPU,52,Cubic,0,Yok,13,Basarili,1
0.6,0.16,229,108,29.0,,PETG,39,Grid,1,Yok,45,Basarili,1
0.4,0.12,216,59,24.0,222.0,ABS,37,Grid,0,Yok,39,Warping,0
0.4,0.28,207,108,46.0,186.0,TPU,25,Grid,1,Yok,23,Tikanma,0
0.4,0.28,224,75,23.0,228.0,ABS,9,Lightning,0,Tree,19,Warping,0
0.4,0.16,241,97,32.0,408.0,PLA,68,Grid,0,Tree,32,Basarili,1
0.4,0.12,204,87,36.0,110.0,ASA,73,Grid,0,Yok,3,Warping,0
0.4,0.08,252,41,40.0,153.0,TPU,25,Cubic,1,Yok,15,Ipliklenme,0
0.8,0.28,242,68,42.0,366.0,ABS,93,Lightning,0,Yok,24,Spagetti,0
0.4,0.08,270,55,52.0,,PETG,78,Gyroid,0,Tree,0,Ipliklenme,0
0.4,0.12,255,74,34.0,,PLA,87,Lightning,0,Normal,23,Basarili,1
0.2,0.28,220,101,33.0,125.0,PLA,36,Lightning,0,Tree,2,Basarili,1
0.4,0.28,250,43,28.0,320.0,ASA,22,Gyroid,0,Normal,31,Warping,0
0.4,0.08,253,107,56.0,230.0,ASA,62,Gyroid,0,Tree,33,Basarili,0
0.6,0.2,223,90,49.0,181.0,ABS,83,Gyroid,0,Yok,48,Basarili,1
0.4,0.08,244,72,48.0,200.0,ABS,28,Cubic,0,Tree,24,Warping,0
0.6,0.08,248,63,42.0,204.0,PLA,9,Cubic,0,Normal,42,Basarili,0
0.4,0.2,192,114,53.0,408.0,ABS,57,Cubic,1,Normal,2,Basarili,1
0.4,0.12,206,64,26.0,284.0,ASA,77,Grid,0,Yok,6,Tikanma,0
0.4,0.12,267,67,28.0,297.0,PLA,59,Gyroid,1,Yok,41,Basarili,0
0.8,0.28,267,46,23.0,214.0,PLA,9,Cubic,0,Yok,34,Basarili,1
0.4,0.16,235,75,21.0,254.0,PETG,73,Cubic,0,Yok,28,Basarili,1
0.4,0.16,227,49,46.0,214.0,PETG,45,Lightning,0,Tree,39,Basarili,1
0.4,0.28,224,75,52.0,262.0,ABS,11,Cubic,0,Tree,24,Warping,0
0.4,0.16,190,57,51.0,303.0,ABS,94,Gyroid,0,Tree,27,Tikanma,0
0.4,0.08,218,45,56.0,206.0,ASA,5,Gyroid,0,Tree,23,Warping,0
0.4,0.08,193,46,46.0,226.0,ASA,56,Grid,0,Yok,4,Warping,0
0.4,0.2,250,51,47.0,124.0,PETG,30,Grid,0,Yok,26,Ipliklenme,0
0.4,0.2,206,80,22.0,227.0,PLA,67,Lightning,0,Yok,9,Basarili,1
0.4,0.28,217,102,55.0,333.0,TPU,16,Grid,0,Tree,11,Tikanma,0
0.6,0.28,239,64,27.0,379.0,TPU,74,Gyroid,0,Yok,17,Spagetti,0
0.6,0.28,279,92,56.0,182.0,ABS,88,Grid,0,Normal,37,Basarili,0
0.6,0.08,197,72,,174.0,TPU,23,Grid,0,Normal,7,Tikanma,0
0.4,0.16,223,112,41.0,361.0,TPU,84,Cubic,0,Normal,49,Tikanma,0
0.2,0.28,248,45,33.0,369.0,PETG,8,Gyroid,0,Tree,37,Ipliklenme,0
0.4,0.28,207,101,34.0,176.0,PLA,86,Lightning,0,Yok,29,Basarili,1
0.4,0.08,248,105,23.0,426.0,ASA,9,Grid,0,Tree,8,Warping,0
0.4,0.08,216,48,,394.0,PETG,58,Grid,0,Normal,47,Basarili,0
0.2,0.08,205,106,20.0,274.0,ASA,74,Lightning,0,Tree,42,Tikanma,0
0.4,0.16,199,55,31.0,66.0,PETG,61,Lightning,1,Tree,24,Basarili,0
0.2,0.28,265,94,36.0,402.0,PETG,82,Gyroid,0,Yok,29,Spagetti,0
0.6,0.12,211,79,38.0,360.0,TPU,56,Lightning,0,Yok,1,Basarili,1
0.4,0.12,205,65,55.0,,ASA,22,Grid,0,Tree,16,Tikanma,0
0.4,0.28,201,77,26.0,,PETG,68,Gyroid,1,Yok,44,Basarili,0
0.2,0.28,264,74,28.0,266.0,TPU,14,Gyroid,1,Yok,6,Ipliklenme,0
0.4,0.28,273,107,27.0,245.0,ABS,27,Lightning,0,Normal,21,Warping,0
0.4,0.28,240,98,44.0,250.0,ASA,86,Gyroid,0,Normal,9,Basarili,1
0.6,0.16,190,53,,415.0,PETG,72,Grid,0,Normal,25,Tikanma,0
0.6,0.12,216,86,27.0,256.0,ABS,56,Grid,0,Tree,12,Warping,0
0.4,0.2,256,110,43.0,65.0,TPU,51,Grid,0,Tree,41,Ipliklenme,0
0.8,0.12,201,111,36.0,449.0,PETG,74,Gyroid,0,Tree,27,Tikanma,0
0.8,0.12,219,81,31.0,62.0,TPU,30,Lightning,0,Tree,35,Basarili,0
0.6,0.08,198,90,50.0,127.0,TPU,74,Grid,1,Yok,10,Tikanma,0
0.6,0.28,242,58,31.0,263.0,TPU,47,Cubic,1,Yok,8,Tikanma,0
0.4,0.28,250,105,21.0,,ASA,73,Lightning,0,Yok,15,Spagetti,0
0.4,0.28,243,86,31.0,378.0,ABS,67,Gyroid,1,Tree,16,Warping,0
0.2,0.08,226,104,46.0,168.0,ABS,82,Grid,0,Yok,4,Basarili,1
0.2,0.16,254,81,26.0,230.0,PLA,70,Gyroid,0,Normal,4,Basarili,1
0.8,0.16,231,77,32.0,373.0,PETG,67,Grid,0,Yok,37,Basarili,1
0.4,0.2,238,52,55.0,379.0,TPU,17,Gyroid,1,Tree,30,Tikanma,0
0.6,0.16,193,83,20.0,404.0,PETG,55,Cubic,0,Tree,1,Tikanma,0
0.6,0.16,253,63,54.0,,ABS,9,Gyroid,1,Tree,26,Warping,0
0.6,0.28,268,69,49.0,186.0,ABS,51,Gyroid,0,Yok,45,Warping,0
0.8,0.12,240,109,50.0,228.0,TPU,40,Gyroid,1,Yok,42,Tikanma,0
0.4,0.16,261,77,36.0,257.0,ASA,40,Grid,1,Yok,18,Warping,0
0.2,0.16,249,62,27.0,443.0,TPU,54,Lightning,1,Yok,42,Ipliklenme,0
0.4,0.08,276,113,22.0,420.0,TPU,60,Gyroid,1,Yok,24,Ipliklenme,0
0.4,0.2,268,96,29.0,,PLA,23,Lightning,0,Yok,37,Basarili,1
0.2,0.08,220,62,53.0,128.0,ASA,24,Grid,0,Yok,12,Warping,0
0.4,0.28,261,75,41.0,320.0,PETG,26,Gyroid,0,Tree,28,Ipliklenme,0
0.6,0.12,247,96,23.0,444.0,ASA,35,Grid,0,Tree,18,Warping,0
0.4,0.2,271,40,51.0,167.0,TPU,66,Lightning,1,Yok,34,Ipliklenme,0
0.4,0.08,193,111,48.0,417.0,TPU,48,Grid,0,Tree,24,Tikanma,0
0.4,0.16,211,42,30.0,155.0,TPU,72,Grid,1,Yok,47,Tikanma,0
0.4,0.16,192,53,32.0,,TPU,71,Lightning,1,Yok,8,Tikanma,0
0.2,0.2,268,73,23.0,352.0,TPU,93,Grid,0,Yok,34,Ipliklenme,0
0.6,0.16,236,109,21.0,167.0,ASA,53,Lightning,0,Tree,14,Basarili,1
0.4,0.08,227,108,53.0,431.0,TPU,63,Lightning,0,Yok,21,Tikanma,0
0.6,0.08,222,90,41.0,278.0,ABS,8,Gyroid,1,Tree,12,Basarili,1
0.2,0.16,267,68,24.0,197.0,ABS,43,Gyroid,0,Yok,48,Warping,0
0.6,0.16,237,87,28.0,403.0,PLA,11,Grid,0,Tree,29,Basarili,1
0.4,0.28,254,55,39.0,199.0,PETG,75,Grid,0,Yok,20,Ipliklenme,0
0.4,0.12,215,96,40.0,353.0,ABS,53,Grid,0,Tree,24,Basarili,1
0.4,0.2,197,49,36.0,305.0,PLA,93,Cubic,0,Tree,24,Tikanma,0
0.6,0.08,239,58,31.0,131.0,ASA,19,Cubic,1,Tree,39,Warping,0
0.4,0.2,269,106,47.0,65.0,PETG,11,Gyroid,0,Tree,21,Ipliklenme,0
0.4,0.28,227,75,37.0,438.0,TPU,51,Lightning,0,Yok,45,Spagetti,0
0.8,0.08,199,43,22.0,,TPU,72,Cubic,0,Normal,40,Tikanma,0
0.6,0.28,231,114,24.0,260.0,ASA,49,Cubic,0,Tree,2,Warping,0
0.4,0.28,226,72,33.0,123.0,PETG,23,Lightning,0,Yok,8,Basarili,1
0.6,0.16,215,67,45.0,,ABS,51,Grid,0,Tree,23,Warping,0
0.4,0.2,201,48,38.0,110.0,PETG,57,Grid,0,Yok,43,Basarili,0
0.4,0.2,273,114,36.0,73.0,PLA,31,Cubic,0,Yok,46,Basarili,1
0.4,0.16,238,45,58.0,72.0,ASA,9,Cubic,0,Normal,31,Warping,0
0.8,0.2,203,88,23.0,392.0,ABS,64,Lightning,0,Yok,16,Tikanma,0
0.8,0.16,235,61,54.0,444.0,PETG,81,Lightning,0,Yok,40,Basarili,1
0.4,0.08,224,87,43.0,307.0,PETG,66,Cubic,1,Yok,23,Basarili,1
0.4,0.28,218,60,32.0,247.0,ABS,63,Lightning,0,Normal,7,Warping,0
0.4,0.28,201,72,52.0,102.0,PLA,65,Grid,0,Tree,5,Basarili,1
0.8,0.2,271,95,34.0,188.0,PLA,60,Gyroid,1,Yok,8,Basarili,1
0.8,0.12,233,68,34.0,320.0,PETG,82,Cubic,0,Tree,14,Basarili,1
0.4,0.28,255,92,50.0,,TPU,98,Gyroid,0,Yok,23,Ipliklenme,0
0.6,0.16,191,79,47.0,445.0,ABS,51,Lightning,0,Tree,49,Tikanma,0
0.6,0.12,248,113,29.0,427.0,PLA,52,Gyroid,0,Yok,10,Basarili,1
